"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","NEW_RECORD","GROA.site.ID"
9118.02,"Rongjiang Guizhou 10","regrowth stand regenerating via spontaneous natural regeneration 1356","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4744, plot.id #4973",NA,TRUE,4744
9119.01,"Rongjiang Guizhou 11","regrowth stand regenerating via spontaneous natural regeneration 1358","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4745, plot.id #4975",NA,TRUE,4745
9119.02,"Rongjiang Guizhou 11","regrowth stand regenerating via spontaneous natural regeneration 1358","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4745, plot.id #4975",NA,TRUE,4745
9120.01,"Rongjiang Guizhou 12","regrowth stand regenerating via spontaneous natural regeneration 1367","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4746, plot.id #4984",NA,TRUE,4746
9120.02,"Rongjiang Guizhou 12","regrowth stand regenerating via spontaneous natural regeneration 1367","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4746, plot.id #4984",NA,TRUE,4746
9121.01,"Rongjiang Guizhou 13","regrowth stand regenerating via spontaneous natural regeneration 1374","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4747, plot.id #4991",NA,TRUE,4747
9121.02,"Rongjiang Guizhou 13","regrowth stand regenerating via spontaneous natural regeneration 1374","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4747, plot.id #4991",NA,TRUE,4747
9122.01,"Rongshui Guangxi ","regrowth stand regenerating via spontaneous natural regeneration 1391","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4748, plot.id #5008",NA,TRUE,4748
9122.02,"Rongshui Guangxi ","regrowth stand regenerating via spontaneous natural regeneration 1391","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4748, plot.id #5008",NA,TRUE,4748
9123.01,"Rongshui Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration 1397","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4749, plot.id #5014",NA,TRUE,4749
9123.02,"Rongshui Guangxi 1","regrowth stand regenerating via spontaneous natural regeneration 1397","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4749, plot.id #5014",NA,TRUE,4749
9124.01,"Rongshui Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration 1438","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4750, plot.id #5055",NA,TRUE,4750
9124.02,"Rongshui Guangxi 2","regrowth stand regenerating via spontaneous natural regeneration 1438","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4750, plot.id #5055",NA,TRUE,4750
9125.01,"Rongshui Guangxi 3","regrowth stand regenerating via spontaneous natural regeneration 1443","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4751, plot.id #5060",NA,TRUE,4751
9125.02,"Rongshui Guangxi 3","regrowth stand regenerating via spontaneous natural regeneration 1443","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4751, plot.id #5060",NA,TRUE,4751
9126.01,"Rongshui Guangxi 4","regrowth stand regenerating via spontaneous natural regeneration 1451","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4752, plot.id #5068",NA,TRUE,4752
9126.02,"Rongshui Guangxi 4","regrowth stand regenerating via spontaneous natural regeneration 1451","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4752, plot.id #5068",NA,TRUE,4752
9127.01,"Rongshui Guangxi 5","regrowth stand regenerating via spontaneous natural regeneration 1452","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4753, plot.id #5069",NA,TRUE,4753
9127.02,"Rongshui Guangxi 5","regrowth stand regenerating via spontaneous natural regeneration 1452","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4753, plot.id #5069",NA,TRUE,4753
9128.01,"Rongshui Guangxi 6","regrowth stand regenerating via spontaneous natural regeneration 1453","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4754, plot.id #5070",NA,TRUE,4754
9128.02,"Rongshui Guangxi 6","regrowth stand regenerating via spontaneous natural regeneration 1453","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4754, plot.id #5070",NA,TRUE,4754
9129.01,"Rongshui Guangxi 7","regrowth stand regenerating via spontaneous natural regeneration 1457","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4755, plot.id #5074",NA,TRUE,4755
9129.02,"Rongshui Guangxi 7","regrowth stand regenerating via spontaneous natural regeneration 1457","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4755, plot.id #5074",NA,TRUE,4755
9130.01,"Rongshui Guangxi 8","regrowth stand regenerating via spontaneous natural regeneration 1458","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4756, plot.id #5075",NA,TRUE,4756
9130.02,"Rongshui Guangxi 8","regrowth stand regenerating via spontaneous natural regeneration 1458","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4756, plot.id #5075",NA,TRUE,4756
9131.01,"Rongshui Guangxi 9","regrowth stand regenerating via spontaneous natural regeneration 1459","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4757, plot.id #5076",NA,TRUE,4757
9131.02,"Rongshui Guangxi 9","regrowth stand regenerating via spontaneous natural regeneration 1459","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4757, plot.id #5076",NA,TRUE,4757
9132.01,"Rongshui Guangxi 9","regrowth stand regenerating via spontaneous natural regeneration 1460","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4757, plot.id #5077",NA,TRUE,4757
9132.02,"Rongshui Guangxi 9","regrowth stand regenerating via spontaneous natural regeneration 1460","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4757, plot.id #5077",NA,TRUE,4757
9133.01,"Rongshui Guangxi 10","regrowth stand regenerating via spontaneous natural regeneration 1465","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4758, plot.id #5082",NA,TRUE,4758
9133.02,"Rongshui Guangxi 10","regrowth stand regenerating via spontaneous natural regeneration 1465","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4758, plot.id #5082",NA,TRUE,4758
9134.01,"Rongshui Guangxi 11","regrowth stand regenerating via spontaneous natural regeneration 1473","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4759, plot.id #5090",NA,TRUE,4759
9134.02,"Rongshui Guangxi 11","regrowth stand regenerating via spontaneous natural regeneration 1473","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4759, plot.id #5090",NA,TRUE,4759
9135.01,"Rongshui Guangxi 12","regrowth stand regenerating via spontaneous natural regeneration 1492","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4760, plot.id #5109",NA,TRUE,4760
9135.02,"Rongshui Guangxi 12","regrowth stand regenerating via spontaneous natural regeneration 1492","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4760, plot.id #5109",NA,TRUE,4760
9136.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2331","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5978",NA,TRUE,4761
9136.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2331","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5978",NA,TRUE,4761
9137.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2333","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5980",NA,TRUE,4761
9137.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2333","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5980",NA,TRUE,4761
9138.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2334","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5981",NA,TRUE,4761
9138.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2334","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5981",NA,TRUE,4761
9139.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2332","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5979",NA,TRUE,4761
9139.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2332","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5979",NA,TRUE,4761
9140.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2335","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5982",NA,TRUE,4761
9140.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2335","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5982",NA,TRUE,4761
9141.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2336","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5983",NA,TRUE,4761
9141.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2336","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5983",NA,TRUE,4761
9142.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2330","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5977",NA,TRUE,4761
9142.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2330","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5977",NA,TRUE,4761
9143.01,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2329","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4761, plot.id #5976",NA,TRUE,4761
9143.02,"Sandaochuan Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 2329","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4761, plot.id #5976",NA,TRUE,4761
9144.01,"Sandu Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 1212","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4762, plot.id #4829",NA,TRUE,4762
9144.02,"Sandu Shanxi ","regrowth stand regenerating via spontaneous natural regeneration 1212","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4762, plot.id #4829",NA,TRUE,4762
9145.01,"Sandu Shanxi 1","regrowth stand regenerating via spontaneous natural regeneration 1222","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4763, plot.id #4839",NA,TRUE,4763
9145.02,"Sandu Shanxi 1","regrowth stand regenerating via spontaneous natural regeneration 1222","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4763, plot.id #4839",NA,TRUE,4763
9146.01,"Sandu Shanxi 2","regrowth stand regenerating via spontaneous natural regeneration 1227","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4764, plot.id #4844",NA,TRUE,4764
9146.02,"Sandu Shanxi 2","regrowth stand regenerating via spontaneous natural regeneration 1227","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4764, plot.id #4844",NA,TRUE,4764
9147.01,"Sandu Shanxi 3","regrowth stand regenerating via spontaneous natural regeneration 1237","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4765, plot.id #4854",NA,TRUE,4765
9147.02,"Sandu Shanxi 3","regrowth stand regenerating via spontaneous natural regeneration 1237","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4765, plot.id #4854",NA,TRUE,4765
9148.01,"Sandu Shanxi 4","regrowth stand regenerating via spontaneous natural regeneration 1256","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4766, plot.id #4873",NA,TRUE,4766
9148.02,"Sandu Shanxi 4","regrowth stand regenerating via spontaneous natural regeneration 1256","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4766, plot.id #4873",NA,TRUE,4766
9149.01,"Sandu Shanxi 5","regrowth stand regenerating via spontaneous natural regeneration 1258","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4767, plot.id #4875",NA,TRUE,4767
9149.02,"Sandu Shanxi 5","regrowth stand regenerating via spontaneous natural regeneration 1258","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4767, plot.id #4875",NA,TRUE,4767
9150.01,"Sandu Shanxi 6","regrowth stand regenerating via spontaneous natural regeneration 1259","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4768, plot.id #4876",NA,TRUE,4768
9150.02,"Sandu Shanxi 6","regrowth stand regenerating via spontaneous natural regeneration 1259","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4768, plot.id #4876",NA,TRUE,4768
9151.01,"Sandu Shanxi 7","regrowth stand regenerating via spontaneous natural regeneration 1263","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4769, plot.id #4880",NA,TRUE,4769
9151.02,"Sandu Shanxi 7","regrowth stand regenerating via spontaneous natural regeneration 1263","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4769, plot.id #4880",NA,TRUE,4769
9152.01,"Sandu Shanxi 8","regrowth stand regenerating via spontaneous natural regeneration 1268","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4770, plot.id #4885",NA,TRUE,4770
9152.02,"Sandu Shanxi 8","regrowth stand regenerating via spontaneous natural regeneration 1268","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4770, plot.id #4885",NA,TRUE,4770
9153.01,"Sandu Shanxi 9","regrowth stand regenerating via spontaneous natural regeneration 1269","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4771, plot.id #4886",NA,TRUE,4771
9153.02,"Sandu Shanxi 9","regrowth stand regenerating via spontaneous natural regeneration 1269","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4771, plot.id #4886",NA,TRUE,4771
9154.01,"Sandu Shanxi 10","regrowth stand regenerating via spontaneous natural regeneration 1274","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4772, plot.id #4891",NA,TRUE,4772
9154.02,"Sandu Shanxi 10","regrowth stand regenerating via spontaneous natural regeneration 1274","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4772, plot.id #4891",NA,TRUE,4772
9155.01,"Sandu Shanxi 11","regrowth stand regenerating via spontaneous natural regeneration 1288","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4773, plot.id #4905",NA,TRUE,4773
9155.02,"Sandu Shanxi 11","regrowth stand regenerating via spontaneous natural regeneration 1288","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4773, plot.id #4905",NA,TRUE,4773
9156.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1605","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5223",NA,TRUE,4774
9156.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1605","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5223",NA,TRUE,4774
9157.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1597","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5215",NA,TRUE,4774
9157.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1597","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5215",NA,TRUE,4774
9158.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1614","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5232",NA,TRUE,4774
9158.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1614","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5232",NA,TRUE,4774
9159.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1617","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5235",NA,TRUE,4774
9159.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1617","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5235",NA,TRUE,4774
9160.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1609","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5227",NA,TRUE,4774
9160.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1609","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5227",NA,TRUE,4774
9161.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1608","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5226",NA,TRUE,4774
9161.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1608","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5226",NA,TRUE,4774
9162.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1611","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5229",NA,TRUE,4774
9162.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1611","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5229",NA,TRUE,4774
9163.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1613","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5231",NA,TRUE,4774
9163.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1613","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5231",NA,TRUE,4774
9164.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1619","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5237",NA,TRUE,4774
9164.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1619","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5237",NA,TRUE,4774
9165.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1601","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5219",NA,TRUE,4774
9165.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1601","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5219",NA,TRUE,4774
9166.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1612","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5230",NA,TRUE,4774
9166.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1612","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5230",NA,TRUE,4774
9167.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1603","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5221",NA,TRUE,4774
9167.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1603","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5221",NA,TRUE,4774
9168.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1598","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5216",NA,TRUE,4774
9168.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1598","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5216",NA,TRUE,4774
9169.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1602","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5220",NA,TRUE,4774
9169.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1602","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5220",NA,TRUE,4774
9170.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1606","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5224",NA,TRUE,4774
9170.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1606","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5224",NA,TRUE,4774
9171.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1600","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5218",NA,TRUE,4774
9171.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1600","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5218",NA,TRUE,4774
9172.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1615","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5233",NA,TRUE,4774
9172.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1615","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5233",NA,TRUE,4774
9173.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1599","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5217",NA,TRUE,4774
9173.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1599","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5217",NA,TRUE,4774
9174.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1604","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5222",NA,TRUE,4774
9174.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1604","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5222",NA,TRUE,4774
9175.01,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1610","NAC",1,"NAC","9","Establishment","Establishment of oldest trees","1",NA,NA,NA,"GROA site.id #4774, plot.id #5228",NA,TRUE,4774
9175.02,"Sangzhi Hunan ","regrowth stand regenerating via spontaneous natural regeneration 1610","NAC",2,"NAC","9","Regrowth","Initiation of post-disturbance cohort (planted or natural)","1",NA,NA,NA,"GROA site.id #4774, plot.id #5228",NA,TRUE,4774
