"","measurement.id","plot.id","site.id","study.id","citations.title","sites.sitename","refor.type","species","prior","prior.duration","stand.age","date","n","sub_n","plot.size","variables.name","mean_ha","covar_1","coV1_value","covar_2","coV2_value","covar_3","coV3_value","density","sand.silt.clay","pH","allometry","measurements.notes","X"
"11163",11861,5703,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Populus davidiana","","",65,NA,15,NA,0.01,"belowground_biomass",0.09,"",NA,"",NA,"","",33,"",NA,"site-specific-harvest","",NA
"11164",11991,5768,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Populus davidiana","","",35,NA,15,NA,0.01,"belowground_biomass",31.6,"",NA,"",NA,"","",1433,"",NA,"site-specific-harvest","",NA
"11165",11992,5769,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Pterocarya stenoptera","","",31,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",77.84,"min_dbh",2,"",NA,"","",500,"",NA,"site-specific-harvest","",NA
"11166",11993,5769,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Pterocarya stenoptera","","",31,NA,15,NA,0.01,"belowground_biomass",20.49,"",NA,"",NA,"","",500,"",NA,"site-specific-harvest","",NA
"11167",11994,5770,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus acutissima Carruth.","","",43,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",83.18,"min_dbh",2,"",NA,"","",617,"",NA,"site-specific-harvest","",NA
"11168",11995,5770,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus acutissima Carruth.","","",43,NA,15,NA,0.01,"belowground_biomass",22.72,"",NA,"",NA,"","",617,"",NA,"site-specific-harvest","",NA
"11169",11930,5738,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",18,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",2.96,"min_dbh",2,"",NA,"","",150,"",NA,"site-specific-harvest","",NA
"11170",11964,5755,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",31,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",8.75,"min_dbh",2,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11171",11978,5762,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",14.64,"min_dbh",2,"",NA,"","",300,"",NA,"site-specific-harvest","",NA
"11172",11998,5772,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",65,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",171.64,"min_dbh",2,"",NA,"","",1183,"",NA,"site-specific-harvest","",NA
"11173",11931,5738,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",18,NA,15,NA,0.01,"belowground_biomass",0.67,"",NA,"",NA,"","",150,"",NA,"site-specific-harvest","",NA
"11174",11965,5755,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",31,NA,15,NA,0.01,"belowground_biomass",1.26,"",NA,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11175",11979,5762,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",35,NA,15,NA,0.01,"belowground_biomass",2.74,"",NA,"",NA,"","",300,"",NA,"site-specific-harvest","",NA
"11176",11999,5772,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",65,NA,15,NA,0.01,"belowground_biomass",25.65,"",NA,"",NA,"","",1183,"",NA,"site-specific-harvest","",NA
"11177",11946,5746,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",3.85,"min_dbh",2,"",NA,"","",117,"",NA,"site-specific-harvest","",NA
"11178",11947,5746,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus aliena Bl.","","",20,NA,15,NA,0.01,"belowground_biomass",0.78,"",NA,"",NA,"","",117,"",NA,"site-specific-harvest","",NA
"11179",11956,5751,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus glandulifera var.brevipetiolata Nakai","","",65,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",6.18,"min_dbh",2,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11180",11966,5756,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus glandulifera var.brevipetiolata Nakai","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",8.76,"min_dbh",2,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11181",11957,5751,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus glandulifera var.brevipetiolata Nakai","","",65,NA,15,NA,0.01,"belowground_biomass",1.1,"",NA,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11182",11967,5756,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus glandulifera var.brevipetiolata Nakai","","",20,NA,15,NA,0.01,"belowground_biomass",1.26,"",NA,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11183",11974,5760,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus variabilis Bl.","","",22,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",10.57,"min_dbh",2,"",NA,"","",150,"",NA,"site-specific-harvest","",NA
"11184",11996,5771,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus variabilis Bl.","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",85.63,"min_dbh",2,"",NA,"","",1083,"",NA,"site-specific-harvest","",NA
"11185",11975,5760,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus variabilis Bl.","","",22,NA,15,NA,0.01,"belowground_biomass",1.83,"",NA,"",NA,"","",150,"",NA,"site-specific-harvest","",NA
"11186",11997,5771,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Quercus variabilis Bl.","","",20,NA,15,NA,0.01,"belowground_biomass",14.5,"",NA,"",NA,"","",1083,"",NA,"site-specific-harvest","",NA
"11187",11950,5748,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Salix matsudana","","",22,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",4.15,"min_dbh",2,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11188",11958,5752,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Salix matsudana","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",6.38,"min_dbh",2,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11189",11951,5748,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Salix matsudana","","",22,NA,15,NA,0.01,"belowground_biomass",1.4,"",NA,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11190",11959,5752,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Salix matsudana","","",35,NA,15,NA,0.01,"belowground_biomass",2.42,"",NA,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11191",11934,5740,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Serissa serissoides (DC.) Druce","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",3.03,"min_dbh",2,"",NA,"","",167,"",NA,"site-specific-harvest","",NA
"11192",11935,5740,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Serissa serissoides (DC.) Druce","","",20,NA,15,NA,0.01,"belowground_biomass",1.29,"",NA,"",NA,"","",167,"",NA,"site-specific-harvest","",NA
"11193",11896,5721,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",65,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",1.1,"min_dbh",2,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11194",11897,5721,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",65,NA,15,NA,0.01,"belowground_biomass",0.44,"",NA,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11195",11936,5741,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",3.04,"min_dbh",2,"",NA,"","",167,"",NA,"site-specific-harvest","",NA
"11196",11940,5743,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",43,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",3.67,"min_dbh",2,"",NA,"","",117,"",NA,"site-specific-harvest","",NA
"11197",11937,5741,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",35,NA,15,NA,0.01,"belowground_biomass",1.3,"",NA,"",NA,"","",167,"",NA,"site-specific-harvest","",NA
"11198",11941,5743,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Toxicodendron verniciflua","","",43,NA,15,NA,0.01,"belowground_biomass",1.29,"",NA,"",NA,"","",117,"",NA,"site-specific-harvest","",NA
"11199",11878,5712,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",17,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",0.51,"min_dbh",2,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11200",11908,5727,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",18,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",1.79,"min_dbh",2,"",NA,"","",67,"",NA,"site-specific-harvest","",NA
"11201",11932,5739,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",31,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",2.98,"min_dbh",2,"",NA,"","",33,"",NA,"site-specific-harvest","",NA
"11202",11968,5757,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",19,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",9.54,"min_dbh",2,"",NA,"","",350,"",NA,"site-specific-harvest","",NA
"11203",11879,5712,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",17,NA,15,NA,0.01,"belowground_biomass",0.56,"",NA,"",NA,"","",100,"",NA,"site-specific-harvest","",NA
"11204",11909,5727,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",18,NA,15,NA,0.01,"belowground_biomass",0.84,"",NA,"",NA,"","",67,"",NA,"site-specific-harvest","",NA
"11205",11933,5739,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",31,NA,15,NA,0.01,"belowground_biomass",0.85,"",NA,"",NA,"","",33,"",NA,"site-specific-harvest","",NA
"11206",11969,5757,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","Ulmus pumila","","",19,NA,15,NA,0.01,"belowground_biomass",4.39,"",NA,"",NA,"","",350,"",NA,"site-specific-harvest","",NA
"11207",11888,5717,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",16,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",0.79,"min_dbh",2,"",NA,"","",133,"",NA,"site-specific-harvest","",NA
"11208",11928,5737,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",31,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",2.93,"min_dbh",2,"",NA,"","",17,"",NA,"site-specific-harvest","",NA
"11209",11938,5742,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",17,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",3.33,"min_dbh",2,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11210",11948,5747,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",4.06,"min_dbh",2,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11211",11889,5717,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",16,NA,15,NA,0.01,"belowground_biomass",0.48,"",NA,"",NA,"","",133,"",NA,"site-specific-harvest","",NA
"11212",11929,5737,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",31,NA,15,NA,0.01,"belowground_biomass",0.78,"",NA,"",NA,"","",17,"",NA,"site-specific-harvest","",NA
"11213",11939,5742,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",17,NA,15,NA,0.01,"belowground_biomass",1.5,"",NA,"",NA,"","",250,"",NA,"site-specific-harvest","",NA
"11214",11949,5747,5445,11419,"Productivity as related to diversity and age in planted versus natural forests","Xixia Henan 1","SNR","","","",35,NA,15,NA,0.01,"belowground_biomass",1.19,"",NA,"",NA,"","",50,"",NA,"site-specific-harvest","",NA
"11215",12000,5323,5446,11419,"Productivity as related to diversity and age in planted versus natural forests","Xupu Hunan ","SNR","Pinus massoniana","","",20,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",64.06,"min_dbh",2,"",NA,"","",1222,"",NA,"site-specific-harvest","",NA
"11216",12001,5323,5446,11419,"Productivity as related to diversity and age in planted versus natural forests","Xupu Hunan ","SNR","Pinus massoniana","","",20,NA,15,NA,0.01,"belowground_biomass",14.09,"",NA,"",NA,"","",1222,"",NA,"site-specific-harvest","",NA
"11217",12002,4157,5447,11419,"Productivity as related to diversity and age in planted versus natural forests","Yajiang Sichuan ","SNR","Pinus densata Mast.","","",28,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",86.43,"min_dbh",2,"",NA,"","",1907,"",NA,"site-specific-harvest","",NA
"11218",12004,4158,5447,11419,"Productivity as related to diversity and age in planted versus natural forests","Yajiang Sichuan ","SNR","Pinus densata Mast.","","",68,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",142.76,"min_dbh",2,"",NA,"","",674,"",NA,"site-specific-harvest","",NA
"11219",12003,4157,5447,11419,"Productivity as related to diversity and age in planted versus natural forests","Yajiang Sichuan ","SNR","Pinus densata Mast.","","",28,NA,15,NA,0.01,"belowground_biomass",14.83,"",NA,"",NA,"","",1907,"",NA,"site-specific-harvest","",NA
"11220",12005,4158,5447,11419,"Productivity as related to diversity and age in planted versus natural forests","Yajiang Sichuan ","SNR","Pinus densata Mast.","","",68,NA,15,NA,0.01,"belowground_biomass",21.09,"",NA,"",NA,"","",674,"",NA,"site-specific-harvest","",NA
"11221",12006,4027,5448,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan ","SNR","Quercus spp.","","",15,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",27.44,"min_dbh",2,"",NA,"","",803,"",NA,"site-specific-harvest","",NA
"11222",12007,4027,5448,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan ","SNR","Quercus spp.","","",15,NA,15,NA,0.01,"belowground_biomass",9.27,"",NA,"",NA,"","",803,"",NA,"site-specific-harvest","",NA
"11223",12008,4036,5449,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 1","SNR","Pinus yunnanensis Franch.","","",25,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",71.02,"min_dbh",2,"",NA,"","",958,"",NA,"site-specific-harvest","",NA
"11224",12009,4036,5449,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 1","SNR","Pinus yunnanensis Franch.","","",25,NA,15,NA,0.01,"belowground_biomass",10.38,"",NA,"",NA,"","",958,"",NA,"site-specific-harvest","",NA
"11225",12010,4045,5450,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 2","SNR","Pinus yunnanensis Franch.","","",45,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",87.47,"min_dbh",2,"",NA,"","",353,"",NA,"site-specific-harvest","",NA
"11226",12011,4045,5450,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 2","SNR","Pinus yunnanensis Franch.","","",45,NA,15,NA,0.01,"belowground_biomass",9.42,"",NA,"",NA,"","",353,"",NA,"site-specific-harvest","",NA
"11227",12012,4046,5451,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 3","SNR","Pinus yunnanensis Franch.","","",35,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",89.68,"min_dbh",2,"",NA,"","",491,"",NA,"site-specific-harvest","",NA
"11228",12013,4046,5451,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 3","SNR","Pinus yunnanensis Franch.","","",35,NA,15,NA,0.01,"belowground_biomass",10.45,"",NA,"",NA,"","",491,"",NA,"site-specific-harvest","",NA
"11229",12014,4047,5452,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 4","SNR","Pinus yunnanensis Franch.","","",15,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",14.28,"min_dbh",2,"",NA,"","",897,"",NA,"site-specific-harvest","",NA
"11230",12015,4047,5452,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 4","SNR","Pinus yunnanensis Franch.","","",15,NA,15,NA,0.01,"belowground_biomass",2.92,"",NA,"",NA,"","",897,"",NA,"site-specific-harvest","",NA
"11231",12016,4048,5453,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 5","SNR","Pinus yunnanensis Franch.","","",41,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",72.89,"min_dbh",2,"",NA,"","",248,"",NA,"site-specific-harvest","",NA
"11232",12017,4048,5453,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 5","SNR","Pinus yunnanensis Franch.","","",41,NA,15,NA,0.01,"belowground_biomass",7.51,"",NA,"",NA,"","",248,"",NA,"site-specific-harvest","",NA
"11233",12018,4049,5454,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 6","SNR","Pinus yunnanensis Franch.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",87.23,"min_dbh",2,"",NA,"","",258,"",NA,"site-specific-harvest","",NA
"11234",12019,4049,5454,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 6","SNR","Pinus yunnanensis Franch.","","",50,NA,15,NA,0.01,"belowground_biomass",8.66,"",NA,"",NA,"","",258,"",NA,"site-specific-harvest","",NA
"11235",12020,4054,5455,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 7","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",55.97,"min_dbh",2,"",NA,"","",336,"",NA,"site-specific-harvest","",NA
"11236",12021,4054,5455,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 7","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"belowground_biomass",21.42,"",NA,"",NA,"","",336,"",NA,"site-specific-harvest","",NA
"11237",12022,4055,5456,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 8","SNR","Pinus yunnanensis Franch.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",75.77,"min_dbh",2,"",NA,"","",71,"",NA,"site-specific-harvest","",NA
"11238",12023,4055,5456,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 8","SNR","Pinus yunnanensis Franch.","","",50,NA,15,NA,0.01,"belowground_biomass",5.52,"",NA,"",NA,"","",71,"",NA,"site-specific-harvest","",NA
"11239",12024,4059,5457,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 9","SNR","Pinus yunnanensis Franch.","","",45,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",32.56,"min_dbh",2,"",NA,"","",199,"",NA,"site-specific-harvest","",NA
"11240",12025,4059,5457,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 9","SNR","Pinus yunnanensis Franch.","","",45,NA,15,NA,0.01,"belowground_biomass",3.9,"",NA,"",NA,"","",199,"",NA,"site-specific-harvest","",NA
"11241",12026,4060,5458,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 10","SNR","Quercus spp.","","",60,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",58.38,"min_dbh",2,"",NA,"","",451,"",NA,"site-specific-harvest","",NA
"11242",12027,4060,5458,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 10","SNR","Quercus spp.","","",60,NA,15,NA,0.01,"belowground_biomass",19.69,"",NA,"",NA,"","",451,"",NA,"site-specific-harvest","",NA
"11243",12028,4061,5459,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 11","SNR","Pinus yunnanensis Franch.","","",10,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",20.54,"min_dbh",2,"",NA,"","",2456,"",NA,"site-specific-harvest","",NA
"11244",12029,4061,5459,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 11","SNR","Pinus yunnanensis Franch.","","",10,NA,15,NA,0.01,"belowground_biomass",4.65,"",NA,"",NA,"","",2456,"",NA,"site-specific-harvest","",NA
"11245",12030,4062,5460,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 12","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",91.79,"min_dbh",2,"",NA,"","",561,"",NA,"site-specific-harvest","",NA
"11246",12031,4062,5460,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 12","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"belowground_biomass",31.74,"",NA,"",NA,"","",561,"",NA,"site-specific-harvest","",NA
"11247",12032,4063,5461,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 13","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",146.46,"min_dbh",2,"",NA,"","",742,"",NA,"site-specific-harvest","",NA
"11248",12033,4063,5461,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 13","SNR","Quercus spp.","","",50,NA,15,NA,0.01,"belowground_biomass",53.91,"",NA,"",NA,"","",742,"",NA,"site-specific-harvest","",NA
"11249",12034,4070,5462,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 14","SNR","Pinus yunnanensis Franch.","","",30,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",81.29,"min_dbh",2,"",NA,"","",637,"",NA,"site-specific-harvest","",NA
"11250",12035,4070,5462,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 14","SNR","Pinus yunnanensis Franch.","","",30,NA,15,NA,0.01,"belowground_biomass",10.38,"",NA,"",NA,"","",637,"",NA,"site-specific-harvest","",NA
"11251",12036,4071,5463,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 15","SNR","Quercus spp.","","",85,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",14.74,"min_dbh",2,"",NA,"","",56,"",NA,"site-specific-harvest","",NA
"11252",12037,4071,5463,11419,"Productivity as related to diversity and age in planted versus natural forests","Yangbi Yunnan 15","SNR","Quercus spp.","","",85,NA,15,NA,0.01,"belowground_biomass",5.53,"",NA,"",NA,"","",56,"",NA,"site-specific-harvest","",NA
"11253",12038,4894,5464,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou ","SNR","","","",45,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",87.51,"min_dbh",2,"",NA,"","",1908,"",NA,"site-specific-harvest","dominant species says ""Difficile broad-leaved"" assuming this refers to a broad-leaved tree",NA
"11254",12039,4894,5464,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou ","SNR","","","",45,NA,15,NA,0.01,"belowground_biomass",18.62,"",NA,"",NA,"","",1908,"",NA,"site-specific-harvest","dominant species says ""Difficile broad-leaved"" assuming this refers to a broad-leaved tree",NA
"11255",12040,4899,5465,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 1","SNR","","","",38,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",96.07,"min_dbh",2,"",NA,"","",2396,"",NA,"site-specific-harvest","dominant species is miscellaneous wood so assuming forest",NA
"11256",12041,4899,5465,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 1","SNR","","","",38,NA,15,NA,0.01,"belowground_biomass",18.92,"",NA,"",NA,"","",2396,"",NA,"site-specific-harvest","dominant species is miscellaneous wood so assuming forest",NA
"11257",12042,4933,5466,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 2","SNR","Quercus spp.","","",17,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",78.57,"min_dbh",2,"",NA,"","",5382,"",NA,"site-specific-harvest","",NA
"11258",12043,4933,5466,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 2","SNR","Quercus spp.","","",17,NA,15,NA,0.01,"belowground_biomass",12.94,"",NA,"",NA,"","",5382,"",NA,"site-specific-harvest","",NA
"11259",12044,4948,5467,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 3","SNR","Cupressus funebris","","",51,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",56.68,"min_dbh",2,"",NA,"","",284,"",NA,"site-specific-harvest","",NA
"11260",12045,4948,5467,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 3","SNR","Cupressus funebris","","",51,NA,15,NA,0.01,"belowground_biomass",6.1,"",NA,"",NA,"","",284,"",NA,"site-specific-harvest","",NA
"11261",12046,4970,5468,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 4","SNR","","","",32,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",126.93,"min_dbh",2,"",NA,"","",1434,"",NA,"site-specific-harvest","dominant species is miscellaneous wood so assuming forest",NA
"11262",12047,4970,5468,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 4","SNR","","","",32,NA,15,NA,0.01,"belowground_biomass",25.56,"",NA,"",NA,"","",1434,"",NA,"site-specific-harvest","dominant species is miscellaneous wood so assuming forest",NA
"11263",12048,4990,5469,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 5","SNR","Cupressus funebris","","",29,NA,15,NA,0.01,"aboveground_biomass + understory_biomass",56.55,"min_dbh",2,"",NA,"","",1160,"",NA,"site-specific-harvest","",NA
"11264",12049,4990,5469,11419,"Productivity as related to diversity and age in planted versus natural forests","Yanhe Guizhou 5","SNR","Cupressus funebris","","",29,NA,15,NA,0.01,"belowground_biomass",9.42,"",NA,"",NA,"","",1160,"",NA,"site-specific-harvest","",NA
