measurement.id,plot.id,site.id,study.id,sites.sitename,refor.type,species,prior,prior.disturbance.notes,stand.age,date,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,density,sand.silt.clay,allometry
11456,6438,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.49,min_dbh,2,,NA,,,50,,site-specific-harvest
11460,6440,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.79,min_dbh,2,,NA,,,133,,site-specific-harvest
11462,6441,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.81,min_dbh,2,,NA,,,167,,site-specific-harvest
11526,6473,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,4.96,min_dbh,2,,NA,,,150,,site-specific-harvest
11528,6474,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.08,min_dbh,2,,NA,,,167,,site-specific-harvest
11381,6400,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.08,,NA,,NA,,,50,,site-specific-harvest
11399,6409,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.23,,NA,,NA,,,33,,site-specific-harvest
11419,6419,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.21,,NA,,NA,,,100,,site-specific-harvest
11457,6438,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.73,,NA,,NA,,,50,,site-specific-harvest
11461,6440,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.65,,NA,,NA,,,133,,site-specific-harvest
11463,6441,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,0.52,,NA,,NA,,,167,,site-specific-harvest
11527,6473,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,35,NA,15,NA,0.01,belowground_biomass,2.29,,NA,,NA,,,150,,site-specific-harvest
11529,6474,5393,11419,Xin Henan ,SNR,Dalbergia hupeana,,,30,NA,15,NA,0.01,belowground_biomass,2.29,,NA,,NA,,,167,,site-specific-harvest
11306,6363,5393,11419,Xin Henan ,SNR,Dichotomanthus tristaniicarpa,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.08,min_dbh,2,,NA,,,17,,site-specific-harvest
11307,6363,5393,11419,Xin Henan ,SNR,Dichotomanthus tristaniicarpa,,,35,NA,15,NA,0.01,belowground_biomass,0.05,,NA,,NA,,,17,,site-specific-harvest
11522,6471,5393,11419,Xin Henan ,SNR,Diospyros kaki,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,4.66,min_dbh,2,,NA,,,200,,site-specific-harvest
11523,6471,5393,11419,Xin Henan ,SNR,Diospyros kaki,,,35,NA,15,NA,0.01,belowground_biomass,1.82,,NA,,NA,,,200,,site-specific-harvest
11496,6458,5393,11419,Xin Henan ,SNR,Emmenopterys henryi Oliv.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,3.09,min_dbh,2,,NA,,,50,,site-specific-harvest
11497,6458,5393,11419,Xin Henan ,SNR,Emmenopterys henryi Oliv.,,,35,NA,15,NA,0.01,belowground_biomass,0.99,,NA,,NA,,,50,,site-specific-harvest
11454,6437,5393,11419,Xin Henan ,SNR,Euonymus alatus,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.47,min_dbh,2,,NA,,,133,,site-specific-harvest
11455,6437,5393,11419,Xin Henan ,SNR,Euonymus alatus,,,35,NA,15,NA,0.01,belowground_biomass,0.68,,NA,,NA,,,133,,site-specific-harvest
11468,6444,5393,11419,Xin Henan ,SNR,Fortunearia sinensis Rehd,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.98,min_dbh,2,,NA,,,467,,site-specific-harvest
11469,6444,5393,11419,Xin Henan ,SNR,Fortunearia sinensis Rehd,,,35,NA,15,NA,0.01,belowground_biomass,1.34,,NA,,NA,,,467,,site-specific-harvest
11288,6354,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.05,min_dbh,2,,NA,,,17,,site-specific-harvest
11294,6357,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.06,min_dbh,2,,NA,,,17,,site-specific-harvest
11388,6404,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.43,min_dbh,2,,NA,,,17,,site-specific-harvest
11400,6410,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.59,min_dbh,2,,NA,,,83,,site-specific-harvest
11289,6354,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,belowground_biomass,0.03,,NA,,NA,,,17,,site-specific-harvest
11295,6357,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,belowground_biomass,0.04,,NA,,NA,,,17,,site-specific-harvest
11389,6404,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,belowground_biomass,0.16,,NA,,NA,,,17,,site-specific-harvest
11401,6410,5393,11419,Xin Henan ,SNR,Fraxinus chinensis,,,35,NA,15,NA,0.01,belowground_biomass,0.31,,NA,,NA,,,83,,site-specific-harvest
11356,6388,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.26,min_dbh,2,,NA,,,17,,site-specific-harvest
11422,6421,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.83,min_dbh,2,,NA,,,17,,site-specific-harvest
11602,6511,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,21.07,min_dbh,2,,NA,,,383,,site-specific-harvest
11357,6388,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,belowground_biomass,0.11,,NA,,NA,,,17,,site-specific-harvest
11423,6421,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,belowground_biomass,0.27,,NA,,NA,,,17,,site-specific-harvest
11603,6511,5393,11419,Xin Henan ,SNR,Koelreuteria paniculata Laxm.,,,35,NA,15,NA,0.01,belowground_biomass,6.79,,NA,,NA,,,383,,site-specific-harvest
11268,6344,5393,11419,Xin Henan ,SNR,Ligustrum quihoui Carr.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.01,min_dbh,2,,NA,,,17,,site-specific-harvest
11284,6352,5393,11419,Xin Henan ,SNR,Ligustrum quihoui Carr.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.04,min_dbh,2,,NA,,,17,,site-specific-harvest
11269,6344,5393,11419,Xin Henan ,SNR,Ligustrum quihoui Carr.,,,35,NA,15,NA,0.01,belowground_biomass,0.11,,NA,,NA,,,17,,site-specific-harvest
11285,6352,5393,11419,Xin Henan ,SNR,Ligustrum quihoui Carr.,,,35,NA,15,NA,0.01,belowground_biomass,0.07,,NA,,NA,,,17,,site-specific-harvest
11302,6361,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.07,min_dbh,2,,NA,,,17,,site-specific-harvest
11322,6371,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.12,min_dbh,2,,NA,,,17,,site-specific-harvest
11358,6389,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.27,min_dbh,2,,NA,,,50,,site-specific-harvest
11374,6397,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.37,min_dbh,2,,NA,,,83,,site-specific-harvest
11303,6361,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,belowground_biomass,0.04,,NA,,NA,,,17,,site-specific-harvest
11323,6371,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,belowground_biomass,0.06,,NA,,NA,,,17,,site-specific-harvest
11359,6389,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,belowground_biomass,0.16,,NA,,NA,,,50,,site-specific-harvest
11375,6397,5393,11419,Xin Henan ,SNR,Lindera glauca (Sieb. et Zucc.) Bl,,,35,NA,15,NA,0.01,belowground_biomass,0.23,,NA,,NA,,,83,,site-specific-harvest
11396,6408,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.59,min_dbh,2,,NA,,,50,,site-specific-harvest
11536,6478,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.63,min_dbh,2,,NA,,,100,,site-specific-harvest
11574,6497,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,40,NA,15,NA,0.01,aboveground_biomass + understory_biomass,9.74,min_dbh,2,,NA,,,67,,site-specific-harvest
11578,6499,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,11.83,min_dbh,2,,NA,,,167,,site-specific-harvest
11580,6500,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,12.17,min_dbh,2,,NA,,,200,,site-specific-harvest
11614,6517,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,28.67,min_dbh,2,,NA,,,333,,site-specific-harvest
11618,6519,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,30.68,min_dbh,2,,NA,,,133,,site-specific-harvest
11622,6521,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,31.92,min_dbh,2,,NA,,,167,,site-specific-harvest
11624,6522,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,42.24,min_dbh,2,,NA,,,217,,site-specific-harvest
11626,6523,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,54.03,min_dbh,2,,NA,,,733,,site-specific-harvest
11397,6408,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,30,NA,15,NA,0.01,belowground_biomass,0.26,,NA,,NA,,,50,,site-specific-harvest
11537,6478,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,1.85,,NA,,NA,,,100,,site-specific-harvest
11575,6497,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,40,NA,15,NA,0.01,belowground_biomass,2.67,,NA,,NA,,,67,,site-specific-harvest
11579,6499,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,3.66,,NA,,NA,,,167,,site-specific-harvest
11581,6500,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,3.88,,NA,,NA,,,200,,site-specific-harvest
11615,6517,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,8.55,,NA,,NA,,,333,,site-specific-harvest
11619,6519,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,7.79,,NA,,NA,,,133,,site-specific-harvest
11623,6521,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,8.38,,NA,,NA,,,167,,site-specific-harvest
11625,6522,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,35,NA,15,NA,0.01,belowground_biomass,10.94,,NA,,NA,,,217,,site-specific-harvest
11627,6523,5393,11419,Xin Henan ,SNR,Liquidambar formosana,,,30,NA,15,NA,0.01,belowground_biomass,16.45,,NA,,NA,,,733,,site-specific-harvest
11298,6359,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.06,min_dbh,2,,NA,,,17,,site-specific-harvest
11382,6401,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.4,min_dbh,2,,NA,,,50,,site-specific-harvest
11402,6411,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.61,min_dbh,2,,NA,,,67,,site-specific-harvest
11424,6422,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.86,min_dbh,2,,NA,,,267,,site-specific-harvest
11426,6423,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.86,min_dbh,2,,NA,,,150,,site-specific-harvest
11432,6426,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.96,min_dbh,2,,NA,,,383,,site-specific-harvest
11596,6508,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,16.07,min_dbh,2,,NA,,,1983,,site-specific-harvest
11299,6359,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.04,,NA,,NA,,,17,,site-specific-harvest
11383,6401,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.2,,NA,,NA,,,50,,site-specific-harvest
11403,6411,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.3,,NA,,NA,,,67,,site-specific-harvest
11425,6422,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.62,,NA,,NA,,,267,,site-specific-harvest
11427,6423,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.49,,NA,,NA,,,150,,site-specific-harvest
11433,6426,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,0.77,,NA,,NA,,,383,,site-specific-harvest
11597,6508,5393,11419,Xin Henan ,SNR,Loropetalum chinense,,,35,NA,15,NA,0.01,belowground_biomass,8.07,,NA,,NA,,,1983,,site-specific-harvest
11548,6484,5393,11419,Xin Henan ,SNR,Murraya paniculata (L.) Jack.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,6.84,min_dbh,2,,NA,,,50,,site-specific-harvest
11549,6484,5393,11419,Xin Henan ,SNR,Murraya paniculata (L.) Jack.,,,35,NA,15,NA,0.01,belowground_biomass,1.87,,NA,,NA,,,50,,site-specific-harvest
11290,6355,5393,11419,Xin Henan ,SNR,Phyllostachys bambusoides Sieb. et Zucc.,,,5,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.06,min_dbh,2,,NA,,,50,,site-specific-harvest
11366,6393,5393,11419,Xin Henan ,SNR,Phyllostachys bambusoides Sieb. et Zucc.,,,5,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.3,min_dbh,2,,NA,,,217,,site-specific-harvest
11291,6355,5393,11419,Xin Henan ,SNR,Phyllostachys bambusoides Sieb. et Zucc.,,,5,NA,15,NA,0.01,belowground_biomass,0.02,,NA,,NA,,,50,,site-specific-harvest
11367,6393,5393,11419,Xin Henan ,SNR,Phyllostachys bambusoides Sieb. et Zucc.,,,5,NA,15,NA,0.01,belowground_biomass,0.08,,NA,,NA,,,217,,site-specific-harvest
11638,6529,5393,11419,Xin Henan ,SNR,Pinus armandii,,,32,NA,15,NA,0.01,aboveground_biomass + understory_biomass,125.91,min_dbh,2,,NA,,,1583,,site-specific-harvest
11639,6529,5393,11419,Xin Henan ,SNR,Pinus armandii,,,32,NA,15,NA,0.01,belowground_biomass,22.43,,NA,,NA,,,1583,,site-specific-harvest
11412,6416,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.79,min_dbh,2,,NA,,,67,,site-specific-harvest
11448,6434,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.33,min_dbh,2,,NA,,,33,,site-specific-harvest
11458,6439,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.59,min_dbh,2,,NA,,,67,,site-specific-harvest
11508,6464,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,3.54,min_dbh,2,,NA,,,50,,site-specific-harvest
11588,6504,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,13.53,min_dbh,2,,NA,,,33,,site-specific-harvest
11608,6514,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,25.68,min_dbh,2,,NA,,,17,,site-specific-harvest
11640,6530,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,129.36,min_dbh,2,,NA,,,2817,,site-specific-harvest
11413,6416,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,0.16,,NA,,NA,,,67,,site-specific-harvest
11449,6434,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,0.24,,NA,,NA,,,33,,site-specific-harvest
11459,6439,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,0.31,,NA,,NA,,,67,,site-specific-harvest
11509,6464,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,0.59,,NA,,NA,,,50,,site-specific-harvest
11589,6504,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,1.79,,NA,,NA,,,33,,site-specific-harvest
11609,6514,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,35,NA,15,NA,0.01,belowground_biomass,2.84,,NA,,NA,,,17,,site-specific-harvest
11641,6530,5393,11419,Xin Henan ,SNR,Pinus massoniana,,,30,NA,15,NA,0.01,belowground_biomass,22.84,,NA,,NA,,,2817,,site-specific-harvest
11474,6447,5393,11419,Xin Henan ,SNR,Pinus tabuliformis,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.19,min_dbh,2,,NA,,,117,,site-specific-harvest
11475,6447,5393,11419,Xin Henan ,SNR,Pinus tabuliformis,,,30,NA,15,NA,0.01,belowground_biomass,0.1,,NA,,NA,,,117,,site-specific-harvest
11518,6469,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,4.39,min_dbh,2,,NA,,,133,,site-specific-harvest
11540,6480,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.88,min_dbh,2,,NA,,,83,,site-specific-harvest
11576,6498,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,10.69,min_dbh,2,,NA,,,17,,site-specific-harvest
11582,6501,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,12.23,min_dbh,2,,NA,,,17,,site-specific-harvest
11586,6503,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,12.58,min_dbh,2,,NA,,,50,,site-specific-harvest
11628,6524,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,61.74,min_dbh,2,,NA,,,117,,site-specific-harvest
11630,6525,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,68.8,min_dbh,2,,NA,,,1100,,site-specific-harvest
11634,6527,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,32,NA,15,NA,0.01,aboveground_biomass + understory_biomass,95.24,min_dbh,2,,NA,,,1350,,site-specific-harvest
11519,6469,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,1.07,,NA,,NA,,,133,,site-specific-harvest
11541,6480,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,1.45,,NA,,NA,,,83,,site-specific-harvest
11577,6498,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,2.5,,NA,,NA,,,17,,site-specific-harvest
11583,6501,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,2.57,,NA,,NA,,,17,,site-specific-harvest
11587,6503,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,3.16,,NA,,NA,,,50,,site-specific-harvest
11629,6524,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,15.25,,NA,,NA,,,117,,site-specific-harvest
11631,6525,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,35,NA,15,NA,0.01,belowground_biomass,15.6,,NA,,NA,,,1100,,site-specific-harvest
11635,6527,5393,11419,Xin Henan ,SNR,Pinus taiwanensis Hayata,,,32,NA,15,NA,0.01,belowground_biomass,22.68,,NA,,NA,,,1350,,site-specific-harvest
11354,6387,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.25,min_dbh,2,,NA,,,33,,site-specific-harvest
11444,6432,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,1.25,min_dbh,2,,NA,,,117,,site-specific-harvest
11488,6454,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,2.96,min_dbh,2,,NA,,,67,,site-specific-harvest
11520,6470,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,30,NA,15,NA,0.01,aboveground_biomass + understory_biomass,4.64,min_dbh,2,,NA,,,100,,site-specific-harvest
11530,6475,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.08,min_dbh,2,,NA,,,50,,site-specific-harvest
11542,6481,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,5.97,min_dbh,2,,NA,,,217,,site-specific-harvest
11562,6491,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,8.13,min_dbh,2,,NA,,,133,,site-specific-harvest
11566,6493,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,8.9,min_dbh,2,,NA,,,200,,site-specific-harvest
11568,6494,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,40,NA,15,NA,0.01,aboveground_biomass + understory_biomass,9.01,min_dbh,2,,NA,,,117,,site-specific-harvest
11570,6495,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,9.65,min_dbh,2,,NA,,,167,,site-specific-harvest
11610,6515,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,26.46,min_dbh,2,,NA,,,283,,site-specific-harvest
11616,6518,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,29.4,min_dbh,2,,NA,,,1033,,site-specific-harvest
11355,6387,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,0.13,,NA,,NA,,,33,,site-specific-harvest
11445,6432,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,0.59,,NA,,NA,,,117,,site-specific-harvest
11489,6454,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,1,,NA,,NA,,,67,,site-specific-harvest
11521,6470,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,30,NA,15,NA,0.01,belowground_biomass,1.55,,NA,,NA,,,100,,site-specific-harvest
11531,6475,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,1.49,,NA,,NA,,,50,,site-specific-harvest
11543,6481,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,2.21,,NA,,NA,,,217,,site-specific-harvest
11563,6491,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,2.6,,NA,,NA,,,133,,site-specific-harvest
11567,6493,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,3.01,,NA,,NA,,,200,,site-specific-harvest
11569,6494,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,40,NA,15,NA,0.01,belowground_biomass,2.75,,NA,,NA,,,117,,site-specific-harvest
11571,6495,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,3.11,,NA,,NA,,,167,,site-specific-harvest
11611,6515,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,7.48,,NA,,NA,,,283,,site-specific-harvest
11617,6518,5393,11419,Xin Henan ,SNR,Pistacia chinensis Bunge,,,35,NA,15,NA,0.01,belowground_biomass,10.9,,NA,,NA,,,1033,,site-specific-harvest
11280,6350,5393,11419,Xin Henan ,SNR,Platycarya strobilacea Sieb. et Zucc.,,,35,NA,15,NA,0.01,aboveground_biomass + understory_biomass,0.04,min_dbh,2,,NA,,,33,,site-specific-harvest
