"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious","NEW_RECORD","coV1_value","coV_1.value.1","coV2_value"
25122,"Wengan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,423,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25123,"Wengan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Pinus massoniana Lamb.","biomass_root_OM","NI",9,NA,9,NA,9,5.32,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25124,"Wengan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,423,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25125,"Wengan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,"Difficile broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,105.36,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25126,"Wengan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,2993,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25127,"Wengan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,"Difficile broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,17.75,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25128,"Wengan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","16","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,2993,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25129,"Wengan Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Pinus massoniana Lamb.","biomass_ag_OM","NI",9,NA,9,NA,9,63.01,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25130,"Wengan Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,1057,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25131,"Wengan Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Pinus massoniana Lamb.","biomass_root_OM","NI",9,NA,9,NA,9,7.97,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25132,"Wengan Guizhou 2","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,1057,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25133,"Wengan Guizhou 3","regrowth stand regenerating via spontaneous natural regeneration","21","woody","NAC",NA,"Pinus massoniana Lamb.","biomass_ag_OM","NI",9,NA,9,NA,9,70.41,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25134,"Wengan Guizhou 3","regrowth stand regenerating via spontaneous natural regeneration","21","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,728,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25135,"Wengan Guizhou 3","regrowth stand regenerating via spontaneous natural regeneration","21","woody","NAC",NA,"Pinus massoniana Lamb.","biomass_root_OM","NI",9,NA,9,NA,9,8.03,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25136,"Wengan Guizhou 3","regrowth stand regenerating via spontaneous natural regeneration","21","woody","NAC",NA,"Pinus massoniana Lamb.","stand.density","NI",9,NA,9,NA,9,728,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25137,"Wengan Guizhou 4","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Mollis broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,82.95,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25138,"Wengan Guizhou 4","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,2267,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25139,"Wengan Guizhou 4","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Mollis broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,15.08,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25140,"Wengan Guizhou 4","regrowth stand regenerating via spontaneous natural regeneration","24","woody","NAC",NA,"Mollis broad-leaved","stand.density","NI",9,NA,9,NA,9,2267,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25141,"Wengan Guizhou 5","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Quercus sp.","biomass_ag_OM","NI",9,NA,9,NA,9,115.11,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25142,"Wengan Guizhou 5","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Quercus sp.","stand.density","NI",9,NA,9,NA,9,2171,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25143,"Wengan Guizhou 5","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Quercus sp.","biomass_root_OM","NI",9,NA,9,NA,9,20.45,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25144,"Wengan Guizhou 5","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"Quercus sp.","stand.density","NI",9,NA,9,NA,9,2171,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25145,"Wengan Guizhou 6","regrowth stand regenerating via spontaneous natural regeneration","23","woody","NAC",NA,"Quercus sp.","biomass_ag_OM","NI",9,NA,9,NA,9,85.09,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25146,"Wengan Guizhou 6","regrowth stand regenerating via spontaneous natural regeneration","23","woody","NAC",NA,"Quercus sp.","stand.density","NI",9,NA,9,NA,9,1954,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25147,"Wengan Guizhou 6","regrowth stand regenerating via spontaneous natural regeneration","23","woody","NAC",NA,"Quercus sp.","biomass_root_OM","NI",9,NA,9,NA,9,14.7,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25148,"Wengan Guizhou 6","regrowth stand regenerating via spontaneous natural regeneration","23","woody","NAC",NA,"Quercus sp.","stand.density","NI",9,NA,9,NA,9,1954,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25149,"Wuchuan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,"Difficile broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,55.84,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25150,"Wuchuan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,2253,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25151,"Wuchuan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,"Difficile broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,8.95,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25152,"Wuchuan Guizhou ","regrowth stand regenerating via spontaneous natural regeneration","15","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,2253,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25153,"Wuchuan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Difficile broad-leaved","biomass_ag_OM","NI",9,NA,9,NA,9,56.91,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25154,"Wuchuan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,3803,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25155,"Wuchuan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Difficile broad-leaved","biomass_root_OM","NI",9,NA,9,NA,9,8.31,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25156,"Wuchuan Guizhou 1","regrowth stand regenerating via spontaneous natural regeneration","25","woody","NAC",NA,"Difficile broad-leaved","stand.density","NI",9,NA,9,NA,9,3803,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25157,"Wuerqihan Inner Mongolia ","regrowth stand regenerating via spontaneous natural regeneration","55","woody","NAC",NA,"Larix gmelinii (Rupr.) Kuzen.","biomass_ag_OM","NI",9,NA,9,NA,9,57.85,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25158,"Wuerqihan Inner Mongolia ","regrowth stand regenerating via spontaneous natural regeneration","55","woody","NAC",NA,"Larix gmelinii (Rupr.) Kuzen.","stand.density","NI",9,NA,9,NA,9,2200,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25159,"Wuerqihan Inner Mongolia ","regrowth stand regenerating via spontaneous natural regeneration","55","woody","NAC",NA,"Larix gmelinii (Rupr.) Kuzen.","biomass_root_OM","NI",9,NA,9,NA,9,28,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25160,"Wuerqihan Inner Mongolia ","regrowth stand regenerating via spontaneous natural regeneration","55","woody","NAC",NA,"Larix gmelinii (Rupr.) Kuzen.","stand.density","NI",9,NA,9,NA,9,2200,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25161,"Wugangyun mountain Hunan ","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Cunninghamia lanceolata","biomass_ag_OM","NI",9,NA,9,NA,9,0.11,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25162,"Wugangyun mountain Hunan ","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Cunninghamia lanceolata","stand.density","NI",9,NA,9,NA,9,7,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25163,"Wugangyun mountain Hunan ","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Cunninghamia lanceolata","biomass_root_OM","NI",9,NA,9,NA,9,0.02,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25164,"Wugangyun mountain Hunan ","regrowth stand regenerating via spontaneous natural regeneration","20","woody","NAC",NA,"Cunninghamia lanceolata","stand.density","NI",9,NA,9,NA,9,7,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25165,"Wulumuqi Xinjiang ","regrowth stand regenerating via spontaneous natural regeneration","19","woody","NAC",NA,"Picea asperata Mast.","biomass_ag_OM","NI",9,NA,9,NA,9,8.52,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25166,"Wulumuqi Xinjiang ","regrowth stand regenerating via spontaneous natural regeneration","19","woody","NAC",NA,"Picea asperata Mast.","stand.density","NI",9,NA,9,NA,9,3952,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25167,"Wulumuqi Xinjiang ","regrowth stand regenerating via spontaneous natural regeneration","19","woody","NAC",NA,"Picea asperata Mast.","biomass_root_OM","NI",9,NA,9,NA,9,0.62,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25168,"Wulumuqi Xinjiang ","regrowth stand regenerating via spontaneous natural regeneration","19","woody","NAC",NA,"Picea asperata Mast.","stand.density","NI",9,NA,9,NA,9,3952,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25169,"Wuming Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,"Miscellaneous wood","biomass_ag_OM","NI",9,NA,9,NA,9,106.18,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25170,"Wuming Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,472,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
25171,"Wuming Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,"Miscellaneous wood","biomass_root_OM","NI",9,NA,9,NA,9,33.23,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25172,"Wuming Guangxi ","regrowth stand regenerating via spontaneous natural regeneration","40","woody","NAC",NA,"Miscellaneous wood","stand.density","NI",9,NA,9,NA,9,472,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,"NAC","NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,NA,NA,NA
25173,"Wuyi mountain Fujian ","regrowth stand regenerating via spontaneous natural regeneration","30","woody","NAC",NA,"castanopsis fargesii","biomass_ag_OM","NI",9,NA,9,NA,9,243.597,"15",NA,NA,"0.15","Biomass allometries: site-specific-harvest.",NA,"NAC",NA,NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guo_2014_part",NA,NA,NA,"R script by Valentine Herrmann",0,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0,TRUE,2,NA,NA
